id;ts_code;product_code;qty;created_by;created_date;updated_by;updated_date;is_active
11903;012911;10009;80.000;Wiske;"2015-09-16 14:02:09.810";NULL;NULL;Y
11904;012911;10004;125.000;Wiske;"2015-09-16 14:02:09.810";NULL;NULL;Y
11905;012864;10023;400.000;Wiske;"2015-09-16 14:02:57.347";NULL;NULL;Y
11906;023544;20001;7000.000;Wiske;"2015-09-16 14:04:35.910";NULL;NULL;Y
11907;023679;20058;18975.000;Wiske;"2015-09-16 14:05:55.500";NULL;NULL;Y
11908;023679;20060;18975.000;Wiske;"2015-09-16 14:05:55.500";NULL;NULL;Y
11909;008198;30061;400.000;Ana;"2015-09-16 14:10:42.137";NULL;NULL;Y
11910;008199;30061;200.000;Ana;"2015-09-16 14:14:01.107";NULL;NULL;Y
11911;008199;30784;100.000;Ana;"2015-09-16 14:14:01.107";NULL;NULL;Y
11912;008216;30001;3200.000;Ana;"2015-09-16 14:19:51.730";NULL;NULL;Y
11913;008216;30020;4000.000;Ana;"2015-09-16 14:19:51.730";Ana;"2015-09-17 15:49:45.300";Y
11914;042579;40307;96000.000;Ana;"2015-09-16 14:26:17.180";Ana;"2015-09-17 15:43:13.907";Y
11915;502116;52615;50.000;Jellyta;"2015-09-17 09:00:00.143";NULL;NULL;Y
11916;502116;55001;6.000;Jellyta;"2015-09-17 09:00:00.143";NULL;NULL;Y
11917;95039;99978;1.000;Jellyta;"2015-09-17 09:08:38.830";NULL;NULL;Y
11918;95041;90812;4.000;Jellyta;"2015-09-17 09:31:11.733";NULL;NULL;Y
11919;068662;68428;144.000;Uwen;"2015-09-17 09:54:47.867";NULL;NULL;Y
11920;502117;53222;5.000;Jellyta;"2015-09-17 09:57:18.050";NULL;NULL;Y
11921;068663;66705;5.000;Uwen;"2015-09-17 10:05:43.563";NULL;NULL;Y
11922;068663;66816;7.000;Uwen;"2015-09-17 10:05:43.563";NULL;NULL;Y
11923;502118;51458;2.000;Jellyta;"2015-09-17 10:08:44.450";NULL;NULL;Y
11924;068664;63130;77.000;Uwen;"2015-09-17 10:15:35.830";Uwen;"2017-04-03 14:44:35.530";N
11925;068665;60811;1.000;Uwen;"2015-09-17 10:18:06.030";NULL;NULL;Y
11926;068665;68463;2.000;Uwen;"2015-09-17 10:18:06.030";NULL;NULL;Y
11927;95040;90077;1.000;Jellyta;"2015-09-17 10:57:10.840";NULL;NULL;Y
11928;068666;63223;1.000;Uwen;"2015-09-17 11:39:02.933";NULL;NULL;Y
11929;068667;68449;1.000;Uwen;"2015-09-17 11:54:12.287";NULL;NULL;Y
11930;068667;62584;9.000;Uwen;"2015-09-17 11:54:12.287";NULL;NULL;Y
11931;068667;64821;17.000;Uwen;"2015-09-17 11:54:12.287";NULL;NULL;Y
11932;068667;65009;1.000;Uwen;"2015-09-17 11:54:12.287";NULL;NULL;Y
11933;068667;60545;1.000;Uwen;"2015-09-17 11:54:12.287";NULL;NULL;Y
11934;068668;62647;4.000;Uwen;"2015-09-17 12:01:10.953";NULL;NULL;Y
11935;502119;50015;1.000;Jellyta;"2015-09-17 13:14:52.663";NULL;NULL;Y
11936;502120;50044;12.000;Jellyta;"2021-04-30 10:51:35.960";NULL;NULL;Y
11937;502121;53221;5.000;Jellyta;"2015-09-17 13:20:47.330";NULL;NULL;Y
11938;502121;52353;1.000;Jellyta;"2015-09-17 13:20:47.330";NULL;NULL;Y
11939;012912;10009;20.000;Wiske;"2015-09-17 13:22:46.243";NULL;NULL;Y
11940;012912;10004;100.000;Wiske;"2015-09-17 13:22:46.243";NULL;NULL;Y
11941;012957;10002;1600.000;Wiske;"2015-09-17 13:24:52.127";NULL;NULL;Y
11942;012865;10023;400.000;Wiske;"2015-09-17 13:25:20.060";NULL;NULL;Y
11943;023545;20001;3500.000;Wiske;"2015-09-17 13:26:45.800";NULL;NULL;Y
11944;023680;20060;37950.000;Wiske;"2015-09-17 13:28:14.087";NULL;NULL;Y
11945;023680;20098;52800.000;Wiske;"2015-09-17 13:28:14.087";NULL;NULL;Y
11946;95042;99978;2.000;Jellyta;"2015-09-17 14:26:46.577";NULL;NULL;Y
11947;042580;40307;96000.000;Ana;"2015-09-17 15:44:43.183";NULL;NULL;Y
11948;008217;30020;4000.000;Ana;"2015-09-17 15:49:16.063";NULL;NULL;Y
11949;008217;30001;1600.000;Ana;"2015-09-17 15:49:16.063";NULL;NULL;Y
11950;068669;61646;2.000;Uwen;"2015-09-18 07:57:17.287";NULL;NULL;Y
11951;068669;64263;2.000;Uwen;"2015-09-18 07:57:17.287";NULL;NULL;Y
11952;068669;68424;16.000;Uwen;"2015-09-18 07:57:17.287";NULL;NULL;Y
11953;068670;63464;2.000;Uwen;"2015-09-18 08:04:14.950";NULL;NULL;Y
11954;502122;50044;13.000;Jellyta;"2021-04-30 10:51:35.960";NULL;NULL;Y
11955;068672;60139;2.000;Uwen;"2015-09-18 10:09:51.213";NULL;NULL;Y
11956;95043;92007;12.000;Jellyta;"2015-09-18 10:10:53.130";NULL;NULL;Y
11957;502123;51458;2.000;Jellyta;"2015-09-18 10:12:20.523";NULL;NULL;Y
11958;502123;53221;5.000;Jellyta;"2015-09-18 10:12:20.523";NULL;NULL;Y
11959;502124;50135;1.000;Jellyta;"2015-09-18 10:13:16.090";NULL;NULL;Y
11960;502124;52014;4.000;Jellyta;"2015-09-18 10:13:16.090";NULL;NULL;Y
11961;502125;51458;1.000;Jellyta;"2015-09-18 10:14:13.207";NULL;NULL;Y
11962;502125;52401;1.000;Jellyta;"2015-09-18 10:14:13.207";NULL;NULL;Y
11963;502126;51504;1.000;Jellyta;"2015-09-18 10:16:14.617";NULL;NULL;Y
11964;502127;53221;5.000;Jellyta;"2015-09-18 10:17:17.493";NULL;NULL;Y
11965;502127;53222;5.000;Jellyta;"2015-09-18 10:17:17.493";NULL;NULL;Y
11966;502128;53222;5.000;Jellyta;"2015-09-18 10:19:38.400";NULL;NULL;Y
11967;068673;61140;1.000;Uwen;"2015-09-18 13:28:40.530";NULL;NULL;Y
11968;068673;68958;10.000;Uwen;"2015-09-18 13:28:40.530";NULL;NULL;Y
11969;068673;61806;1.000;Uwen;"2015-09-18 13:28:40.530";NULL;NULL;Y
11970;068673;60539;1.000;Uwen;"2015-09-18 13:28:40.530";NULL;NULL;Y
11971;068674;64252;1.000;Uwen;"2015-09-18 13:35:58.993";NULL;NULL;Y
11972;068674;62255;25.000;Uwen;"2015-09-18 13:35:58.993";NULL;NULL;Y
11973;068674;63796;3.000;Uwen;"2015-09-18 13:35:58.993";NULL;NULL;Y
11974;95044;90747;2.000;Jellyta;"2015-09-18 13:38:53.237";NULL;NULL;Y
11975;012913;10004;125.000;Wiske;"2015-09-18 13:39:10.153";NULL;NULL;Y
11976;012958;10002;500.000;Wiske;"2015-09-18 13:41:57.170";NULL;NULL;Y
11977;012866;10023;400.000;Wiske;"2015-09-18 13:42:54.823";NULL;NULL;Y
11978;023546;20001;14000.000;Wiske;"2015-09-18 13:44:15.463";NULL;NULL;Y
11979;023681;20060;16110.000;Wiske;"2015-09-18 13:44:57.913";Wiske;"2015-09-19 13:50:44.213";Y
11980;023681;20098;52800.000;Wiske;"2015-09-18 13:44:57.913";NULL;NULL;Y
11981;068675;60358;4.000;Uwen;"2015-09-18 13:47:34.210";NULL;NULL;Y
11982;068675;69974;1.000;Uwen;"2015-09-18 13:47:34.210";NULL;NULL;Y
11983;068675;61771;3.000;Uwen;"2015-09-18 13:47:34.210";NULL;NULL;Y
11984;068676;60733;1.000;Uwen;"2015-09-18 13:59:04.720";NULL;NULL;Y
11985;502130;50044;12.000;Jellyta;"2021-04-30 10:51:35.960";NULL;NULL;Y
11986;502131;50001;15.000;Jellyta;"2015-09-18 15:15:41.473";NULL;NULL;Y
11987;502131;50015;1.000;Jellyta;"2015-09-18 15:15:41.473";NULL;NULL;Y
11988;502115;53221;5.000;Jellyta;"2015-09-18 15:17:33.177";NULL;NULL;Y
11989;502115;53222;5.000;Jellyta;"2015-09-18 15:17:33.177";NULL;NULL;Y
11990;502129;53222;5.000;Jellyta;"2015-09-18 15:19:14.350";NULL;NULL;Y
11991;95045;90167;1.000;Jellyta;"2015-09-18 15:32:53.287";NULL;NULL;Y
11992;008200;30061;300.000;Ana;"2015-09-18 15:59:39.140";NULL;NULL;Y
11993;008218;31002;6800.000;Ana;"2015-09-18 16:04:54.883";NULL;NULL;Y
11994;068677;64299;8.000;Uwen;"2015-09-19 07:42:42.417";NULL;NULL;Y
11995;068677;68561;8.000;Uwen;"2015-09-19 07:42:42.417";NULL;NULL;Y
11996;068677;68111;8.000;Uwen;"2015-09-19 07:42:42.417";NULL;NULL;Y
11997;068677;60776;8.000;Uwen;"2015-09-19 07:42:42.417";NULL;NULL;Y
11998;068678;68107;4.000;Uwen;"2015-09-19 07:44:58.363";NULL;NULL;Y
11999;068679;65024;1.000;Uwen;"2015-09-19 08:42:44.017";NULL;NULL;Y
12000;068680;62588;4.000;Uwen;"2015-09-19 09:59:38.887";NULL;NULL;Y
12001;068681;70127;20.000;Uwen;"2015-09-19 10:01:32.840";NULL;NULL;Y
12002;068681;70126;20.000;Uwen;"2015-09-19 10:01:32.840";NULL;NULL;Y
12003;008251;30061;300.000;Ana;"2015-09-19 11:33:08.300";NULL;NULL;Y
12004;042481;45671;48.000;Ana;"2015-09-19 11:38:17.087";NULL;NULL;Y
12005;068682;64651;2.000;Uwen;"2015-09-19 11:53:04.760";NULL;NULL;Y
12006;068683;60733;2.000;Uwen;"2015-09-19 12:12:02.487";NULL;NULL;Y
12007;012914;10009;40.000;Wiske;"2015-09-19 13:07:25.200";NULL;NULL;Y
12008;012914;10004;100.000;Wiske;"2015-09-19 13:07:25.200";NULL;NULL;Y
12009;502132;52014;6.000;Jellyta;"2015-09-19 13:10:15.243";NULL;NULL;Y
12010;502132;50291;2.000;Jellyta;"2015-09-19 13:10:15.243";NULL;NULL;Y
12011;012867;10023;400.000;Wiske;"2015-09-19 13:11:34.203";NULL;NULL;Y
12012;502134;53222;5.000;Jellyta;"2015-09-19 13:11:37.147";NULL;NULL;Y
12013;023547;20001;7000.000;Wiske;"2015-09-19 13:13:26.163";NULL;NULL;Y
12014;502133;51458;2.000;Jellyta;"2015-09-19 13:13:39.283";NULL;NULL;Y
12015;502135;50943;1.000;Jellyta;"2015-09-19 13:14:39.783";NULL;NULL;Y
12016;068684;62245;3.000;Uwen;"2015-09-21 07:57:54.913";NULL;NULL;Y
12017;068685;65024;1.000;Uwen;"2015-09-21 08:39:30.580";NULL;NULL;Y
12018;068686;66690;1.000;Uwen;"2015-09-21 08:55:46.077";NULL;NULL;Y
12019;068687;60044;6.000;Uwen;"2015-09-21 09:51:15.623";NULL;NULL;Y
12020;068687;60439;4.000;Uwen;"2015-09-21 09:51:15.623";NULL;NULL;Y
12021;068687;63310;4.000;Uwen;"2015-09-21 09:51:15.623";NULL;NULL;Y
12022;502137;53222;5.000;Jellyta;"2015-09-21 11:00:50.740";NULL;NULL;Y
12023;502138;51585;1.000;Jellyta;"2015-09-21 11:02:02.067";NULL;NULL;Y
12024;502139;53221;5.000;Jellyta;"2015-09-21 11:02:55.543";NULL;NULL;Y
12025;502139;53222;5.000;Jellyta;"2015-09-21 11:02:55.543";NULL;NULL;Y
12026;502140;50317;1.000;Jellyta;"2015-09-21 11:04:38.067";NULL;NULL;Y
12027;502140;52014;4.000;Jellyta;"2015-09-21 11:04:38.067";NULL;NULL;Y
12028;502136;53222;5.000;Jellyta;"2015-09-21 11:06:55.517";NULL;NULL;Y
12029;068688;60235;15.000;Uwen;"2015-09-21 11:50:29.053";NULL;NULL;Y
12030;068688;60099;1.000;Uwen;"2015-09-21 11:50:29.053";NULL;NULL;Y
12031;502141;51458;2.000;Jellyta;"2015-09-21 13:05:54.380";NULL;NULL;Y
12032;502142;70094;50.000;Jellyta;"2015-09-21 13:07:03.983";NULL;NULL;Y
12033;068689;62015;1.000;Uwen;"2015-09-21 13:24:41.390";NULL;NULL;Y
12034;068689;60840;1.000;Uwen;"2015-09-21 13:24:41.390";NULL;NULL;Y
12035;95046;99956;25.000;Jellyta;"2015-09-21 13:25:28.273";NULL;NULL;Y
12036;502143;50015;1.000;Jellyta;"2015-09-21 13:26:40.043";NULL;NULL;Y
12037;502144;50880;2.000;Jellyta;"2015-09-21 13:27:55.730";NULL;NULL;Y
12038;95047;90531;1.000;Jellyta;"2015-09-21 13:30:11.640";NULL;NULL;Y
12039;95047;92007;12.000;Jellyta;"2015-09-21 13:30:11.640";NULL;NULL;Y
12040;068690;64252;1.000;Uwen;"2015-09-21 13:31:21.140";NULL;NULL;Y
12041;068690;64879;4.000;Uwen;"2015-09-21 13:31:21.140";NULL;NULL;Y
12042;502145;50001;15.000;Jellyta;"2015-09-21 13:34:03.387";NULL;NULL;Y
12043;502145;50015;1.000;Jellyta;"2015-09-21 13:34:03.387";NULL;NULL;Y
12044;502146;50044;50.000;Jellyta;"2021-04-30 10:51:35.960";NULL;NULL;Y
12045;068691;64879;4.000;Uwen;"2015-09-21 13:44:01.533";NULL;NULL;Y
12046;068692;68449;1.000;Uwen;"2015-09-21 13:52:31.677";NULL;NULL;Y
12047;012915;10009;60.000;Wiske;"2015-09-21 15:01:14.283";NULL;NULL;Y
12048;012915;10004;125.000;Wiske;"2015-09-21 15:01:14.283";NULL;NULL;Y
12049;012868;10023;400.000;Wiske;"2015-09-21 15:02:46.937";NULL;NULL;Y
12050;012959;10007;1000.000;Wiske;"2015-09-21 15:04:34.433";NULL;NULL;Y
12051;023548;20001;7000.000;Wiske;"2015-09-21 15:05:45.680";NULL;NULL;Y
12052;008219;30001;1600.000;Ana;"2015-09-21 15:18:23.427";NULL;NULL;Y
12053;008219;31003;6800.000;Ana;"2015-09-21 15:18:23.427";NULL;NULL;Y
12054;008220;30001;3200.000;Ana;"2015-09-21 15:46:09.527";NULL;NULL;Y
12055;502147;51230;2.000;Jellyta;"2015-09-22 08:47:53.287";NULL;NULL;Y
12056;502147;50100;120.000;Jellyta;"2015-09-22 08:47:53.287";NULL;NULL;Y
12057;502148;50129;30.000;Jellyta;"2015-09-22 08:48:51.563";NULL;NULL;Y
12058;502149;52401;1.000;Jellyta;"2015-09-22 08:49:44.180";NULL;NULL;Y
12059;95048;90596;1.000;Jellyta;"2015-09-22 08:51:21.120";NULL;NULL;Y
12060;95049;92007;12.000;Jellyta;"2015-09-22 08:52:33.680";NULL;NULL;Y
12061;95049;90616;4.000;Jellyta;"2015-09-22 08:52:33.680";NULL;NULL;Y
12062;95049;91100;4.000;Jellyta;"2015-09-22 08:52:33.680";NULL;NULL;Y
12063;95049;90299;50.000;Jellyta;"2015-09-22 08:52:33.680";NULL;NULL;Y
12064;95049;90126;1.000;Jellyta;"2015-09-22 08:52:33.680";NULL;NULL;Y
12065;068693;60359;4.000;Uwen;"2015-09-22 09:55:49.737";Uwen;"2016-05-19 14:55:47.087";N
12066;042581;40304;11200.000;Ana;"2015-09-22 10:07:35.783";NULL;NULL;Y
12067;068694;68334;5.000;Uwen;"2015-09-22 10:29:03.577";NULL;NULL;Y
12068;068694;60545;1.000;Uwen;"2015-09-22 10:29:03.577";NULL;NULL;Y
12069;042584;40043;9600.000;Ana;"2015-09-22 12:01:15.250";NULL;NULL;Y
12070;042584;41132;1600.000;Ana;"2015-09-22 12:01:15.250";NULL;NULL;Y
12071;95050;91012;1.000;Jellyta;"2015-09-22 13:10:10.890";NULL;NULL;Y
12072;95050;92007;1.000;Jellyta;"2015-09-22 13:10:10.890";NULL;NULL;Y
12073;95050;90533;2.000;Jellyta;"2015-09-22 13:10:10.890";NULL;NULL;Y
12074;95050;90080;18.000;Jellyta;"2015-09-22 13:10:10.890";NULL;NULL;Y
12075;502150;50015;1.000;Jellyta;"2015-09-22 13:17:10.187";NULL;NULL;Y
12076;012916;10004;150.000;Wiske;"2015-09-22 13:19:49.257";NULL;NULL;Y
12077;012916;10003;60.000;Wiske;"2015-09-22 13:19:49.257";NULL;NULL;Y
12078;012916;10009;40.000;Wiske;"2015-09-22 13:19:49.257";NULL;NULL;Y
12079;012960;10002;1000.000;Wiske;"2015-09-22 13:22:55.740";NULL;NULL;Y
12080;023549;20001;10500.000;Wiske;"2015-09-22 13:25:37.600";NULL;NULL;Y
12081;502151;53222;5.000;Jellyta;"2015-09-22 13:26:57.307";NULL;NULL;Y
12082;023580;20021;66150.000;Wiske;"2015-09-22 13:27:21.997";NULL;NULL;Y
12083;502152;50688;50.000;Jellyta;"2015-09-22 13:32:58.620";NULL;NULL;Y
12084;502152;50880;50.000;Jellyta;"2015-09-22 13:32:58.620";NULL;NULL;Y
12085;502153;51458;2.000;Jellyta;"2015-09-22 13:33:50.320";NULL;NULL;Y
12086;008252;30027;475.000;Ana;"2015-09-22 13:37:21.737";NULL;NULL;Y
12087;068695;60428;1.000;Uwen;"2015-09-22 13:49:09.020";NULL;NULL;Y
12088;95051;90255;1.000;Jellyta;"2015-09-22 13:56:05.330";NULL;NULL;Y
12089;502154;51562;1000.000;Jellyta;"2015-09-22 14:44:38.037";NULL;NULL;Y
12090;023635;20048;45360.000;Wiske;"2015-09-22 15:13:47.847";NULL;NULL;Y
12091;012869;10023;400.000;Wiske;"2015-09-22 16:13:22.350";NULL;NULL;Y
12092;068696;68463;3.000;Uwen;"2015-09-23 08:24:29.253";NULL;NULL;Y
12093;068696;69718;1.000;Uwen;"2015-09-23 08:24:29.253";NULL;NULL;Y
12094;502155;50880;1.000;Jellyta;"2015-09-23 08:31:37.553";NULL;NULL;Y
12095;95052;90650;10.000;Jellyta;"2015-09-23 08:38:08.090";NULL;NULL;Y
12096;95052;90812;10.000;Jellyta;"2015-09-23 08:38:08.090";NULL;NULL;Y
12097;95052;90275;4.000;Jellyta;"2015-09-23 08:38:08.090";NULL;NULL;Y
12098;95052;90069;2.000;Jellyta;"2015-09-23 08:38:08.090";NULL;NULL;Y
12099;95052;91089;1.000;Jellyta;"2015-09-23 08:38:08.090";NULL;NULL;Y
12100;502156;52401;1.000;Jellyta;"2015-09-23 08:39:04.903";NULL;NULL;Y
12101;95053;90886;10.000;Jellyta;"2015-09-23 09:13:16.160";NULL;NULL;Y
12102;502157;51585;1.000;Jellyta;"2015-09-23 09:14:17.157";NULL;NULL;Y
12103;502158;50003;1.000;Jellyta;"2015-09-23 09:15:03.010";NULL;NULL;Y
12104;502159;50095;4.000;Jellyta;"2015-09-23 09:16:15.507";NULL;NULL;Y
12105;502159;51230;2.000;Jellyta;"2015-09-23 09:16:15.507";NULL;NULL;Y
12106;502159;50100;90.000;Jellyta;"2015-09-23 09:16:15.507";NULL;NULL;Y
12107;502160;50880;3.000;Jellyta;"2015-09-23 09:34:08.813";NULL;NULL;Y
12108;068697;63301;1.000;Uwen;"2015-09-23 09:35:26.057";NULL;NULL;Y
12109;95054;95147;5.000;Jellyta;"2015-09-23 09:44:55.087";NULL;NULL;Y
12110;95054;91007;3.000;Jellyta;"2015-09-23 10:15:37.960";NULL;NULL;Y
12111;95054;90053;1.000;Jellyta;"2015-09-23 10:37:07.320";NULL;NULL;Y
12112;012917;10009;40.000;Wiske;"2015-09-23 11:33:58.440";NULL;NULL;Y
12113;012917;10004;150.000;Wiske;"2015-09-23 11:33:58.440";NULL;NULL;Y
12114;012961;10002;500.000;Wiske;"2015-09-23 11:35:04.187";NULL;NULL;Y
12115;012870;10023;800.000;Wiske;"2015-09-23 11:36:12.983";NULL;NULL;Y
12116;023550;20001;7000.000;Wiske;"2015-09-23 11:38:49.090";NULL;NULL;Y
12117;502164;53222;5.000;Jellyta;"2015-09-23 14:06:34.380";NULL;NULL;Y
12118;502165;51458;2.000;Jellyta;"2015-09-23 14:08:28.593";NULL;NULL;Y
12119;502163;53221;5.000;Jellyta;"2015-09-23 14:09:56.657";NULL;NULL;Y
12120;502162;50620;1.000;Jellyta;"2015-09-23 14:11:04.063";NULL;NULL;Y
12121;502162;50214;1.000;Jellyta;"2015-09-23 14:11:04.063";NULL;NULL;Y
12122;012871;10023;140.000;Wiske;"2015-09-23 14:49:38.177";NULL;NULL;Y
12123;008253;30061;300.000;Ana;"2015-09-23 16:20:31.930";NULL;NULL;Y
12124;502161;53222;5.000;Jellyta;"2015-09-25 08:53:10.237";NULL;NULL;Y
12125;502161;53221;5.000;Jellyta;"2015-09-25 08:53:10.237";NULL;NULL;Y
12126;502166;50044;12.000;Jellyta;"2021-04-30 10:51:35.960";NULL;NULL;Y
12127;502167;50170;2.000;Jellyta;"2015-09-25 09:25:01.303";NULL;NULL;Y
12128;502168;53222;5.000;Jellyta;"2015-09-25 11:03:36.617";NULL;NULL;Y
12129;012872;10023;800.000;Wiske;"2015-09-25 11:19:28.027";NULL;NULL;Y
12130;012918;10004;125.000;Wiske;"2015-09-25 11:20:56.030";NULL;NULL;Y
12131;012918;10009;40.000;Wiske;"2015-09-25 11:20:56.030";NULL;NULL;Y
12132;012962;10007;1000.000;Wiske;"2015-09-25 11:22:43.487";NULL;NULL;Y
12133;023751;20001;7000.000;Wiske;"2015-09-25 11:24:04.943";NULL;NULL;Y
12134;502169;53222;5.000;Jellyta;"2015-09-25 13:09:53.977";NULL;NULL;Y
12135;502169;50217;1.000;Jellyta;"2015-09-25 13:09:53.977";NULL;NULL;Y
12136;502170;51458;1.000;Jellyta;"2015-09-25 13:11:05.080";NULL;NULL;Y
12137;502170;50620;1.000;Jellyta;"2015-09-25 13:11:05.080";NULL;NULL;Y
12138;502170;50291;1.000;Jellyta;"2015-09-25 13:11:05.080";NULL;NULL;Y
12139;502170;50317;1.000;Jellyta;"2015-09-25 13:11:05.080";NULL;NULL;Y
12140;95055;90789;50.000;Jellyta;"2015-09-25 13:27:03.093";NULL;NULL;Y
12141;502171;65024;1.000;Jellyta;"2015-09-25 13:38:14.840";NULL;NULL;Y
12142;502171;50015;1.000;Jellyta;"2015-09-25 13:38:14.840";NULL;NULL;Y
12143;502171;60545;1.000;Jellyta;"2015-09-25 13:38:14.840";NULL;NULL;Y
12144;95056;90596;1.000;Jellyta;"2015-09-25 13:48:27.480";NULL;NULL;Y
12145;95056;90597;1.000;Jellyta;"2015-09-25 13:48:27.480";NULL;NULL;Y
12146;502172;50515;1.000;Jellyta;"2015-09-25 13:49:12.250";NULL;NULL;Y
12147;502173;51458;2.000;Jellyta;"2015-09-25 13:51:30.503";NULL;NULL;Y
12148;502173;53221;5.000;Jellyta;"2015-09-25 13:51:30.503";NULL;NULL;Y
12149;502174;53222;5.000;Jellyta;"2015-09-25 13:52:32.400";NULL;NULL;Y
12150;502174;53221;5.000;Jellyta;"2015-09-25 13:52:32.400";NULL;NULL;Y
12151;502175;51585;2.000;Jellyta;"2015-09-25 13:55:09.643";NULL;NULL;Y
12152;95057;90530;1.000;Jellyta;"2015-09-25 13:55:55.160";NULL;NULL;Y
12153;068699;69740;1.000;Uwen;"2015-09-26 08:04:02.220";NULL;NULL;Y
12155;068700;60522;4.000;Uwen;"2015-09-26 08:21:46.387";NULL;NULL;Y
12156;068701;60064;50.000;Uwen;"2015-09-26 08:25:19.600";NULL;NULL;Y
12157;068702;60428;1.000;Uwen;"2015-09-26 08:27:46.533";NULL;NULL;Y
12158;068703;60522;10.000;Uwen;"2015-09-26 08:30:52.320";NULL;NULL;Y
12159;502176;50001;15.000;Jellyta;"2015-09-26 08:57:25.110";NULL;NULL;Y
12160;502176;50015;1.000;Jellyta;"2015-09-26 08:57:25.110";NULL;NULL;Y
12161;502177;50044;30.000;Jellyta;"2021-04-30 10:51:35.960";NULL;NULL;Y
12162;95058;90747;2.000;Jellyta;"2015-09-26 08:59:34.193";NULL;NULL;Y
12163;008254;30061;100.000;Ana;"2015-09-26 10:36:29.790";NULL;NULL;Y
12164;008254;30061;100.000;Ana;"2015-09-26 10:36:29.790";NULL;NULL;Y
12165;502178;53222;5.000;Jellyta;"2015-09-26 10:47:04.420";NULL;NULL;Y
12166;502179;51458;3.000;Jellyta;"2015-09-26 10:59:00.880";NULL;NULL;Y
12167;502179;50291;3.000;Jellyta;"2015-09-26 10:59:00.880";NULL;NULL;Y
12168;95059;90082;2.000;Jellyta;"2015-09-26 10:59:59.070";NULL;NULL;Y
12169;502180;53222;5.000;Jellyta;"2015-09-26 11:07:08.340";NULL;NULL;Y
12170;502180;50291;2.000;Jellyta;"2015-09-26 11:07:08.340";NULL;NULL;Y
12171;502181;51458;2.000;Jellyta;"2015-09-26 11:14:36.597";NULL;NULL;Y
12172;502182;51458;1.000;Jellyta;"2015-09-26 13:23:52.313";NULL;NULL;Y
12173;502183;50003;1.000;Jellyta;"2015-09-26 13:24:47.113";NULL;NULL;Y
12174;502184;53222;5.000;Jellyta;"2015-09-26 13:40:47.553";NULL;NULL;Y
12175;502184;53221;5.000;Jellyta;"2015-09-26 13:40:47.553";NULL;NULL;Y
12176;502185;50044;17.000;Jellyta;"2021-04-30 10:51:35.960";NULL;NULL;Y
12177;012919;10003;40.000;Wiske;"2015-09-26 14:10:50.203";NULL;NULL;Y
12178;012919;10009;80.000;Wiske;"2015-09-26 14:10:50.203";NULL;NULL;Y
12179;012919;10004;125.000;Wiske;"2015-09-26 14:10:50.203";NULL;NULL;Y
12180;012963;10007;1000.000;Wiske;"2015-09-26 14:12:56.510";NULL;NULL;Y
12181;012963;10042;946.000;Wiske;"2015-09-26 14:12:56.510";NULL;NULL;Y
12182;012963;10042;959.000;Wiske;"2015-09-26 14:12:56.510";NULL;NULL;Y
12183;012873;10023;800.000;Wiske;"2015-09-26 14:13:47.703";NULL;NULL;Y
12184;023752;20001;7000.000;Wiske;"2015-09-26 14:14:48.350";NULL;NULL;Y
12185;068704;70125;100.000;Uwen;"2015-09-28 08:58:07.633";NULL;NULL;Y
12186;502186;50214;1.000;Jellyta;"2015-09-28 09:43:42.863";NULL;NULL;Y
12187;502187;50001;15.000;Jellyta;"2015-09-28 10:21:08.817";NULL;NULL;Y
12188;502187;50015;1.000;Jellyta;"2015-09-28 10:21:08.817";NULL;NULL;Y
12189;502188;53222;5.000;Jellyta;"2015-09-28 10:44:20.620";NULL;NULL;Y
12190;502189;50515;1.000;Jellyta;"2015-09-28 10:45:18.670";NULL;NULL;Y
12191;502190;53221;5.000;Jellyta;"2015-09-28 10:47:43.690";NULL;NULL;Y
12192;502190;52401;1.000;Jellyta;"2015-09-28 10:47:43.690";NULL;NULL;Y
12193;502191;51458;2.000;Jellyta;"2015-09-28 10:48:47.177";NULL;NULL;Y
12194;502191;52401;2.000;Jellyta;"2015-09-28 10:48:47.177";NULL;NULL;Y
12195;502192;51458;1.000;Jellyta;"2015-09-28 10:49:43.797";NULL;NULL;Y
12196;502192;52401;1.000;Jellyta;"2015-09-28 10:49:43.797";NULL;NULL;Y
12197;502193;50515;2.000;Jellyta;"2015-09-28 10:52:52.153";NULL;NULL;Y
12198;502194;52401;1.000;Jellyta;"2015-09-28 10:55:11.753";NULL;NULL;Y
12199;502195;53222;5.000;Jellyta;"2015-09-28 10:56:07.957";NULL;NULL;Y
12200;95060;90162;10.000;Jellyta;"2015-09-28 10:57:31.510";NULL;NULL;Y
12201;068705;66059;2.000;Uwen;"2015-09-28 13:35:16.040";NULL;NULL;Y
12202;068705;62400;2.000;Uwen;"2015-09-28 13:35:16.040";NULL;NULL;Y
12203;068706;67622;3.000;Uwen;"2015-09-28 14:21:51.910";NULL;NULL;Y
12204;012920;10009;80.000;Wiske;"2015-09-28 14:42:49.950";NULL;NULL;Y
12205;012920;10004;100.000;Wiske;"2015-09-28 14:42:49.950";NULL;NULL;Y
12206;012964;10007;1250.000;Wiske;"2015-09-28 14:44:45.427";NULL;NULL;Y
12207;012874;10023;800.000;Wiske;"2015-09-28 14:46:12.507";NULL;NULL;Y
12208;023753;20001;10500.000;Wiske;"2015-09-28 14:48:07.267";NULL;NULL;Y
