id;prsnumber;productcode;user_id;created_by;created_date;updated_by;updated_date;is_active
2087;70500002035;00288;USER0009;NULL;NULL;NULL;NULL;Y
2088;70500002056;91956;USER0008;NULL;NULL;NULL;NULL;Y
2089;70500002046;00288;USER0009;NULL;NULL;NULL;NULL;Y
2090;70500002047;00288;USER0009;NULL;NULL;NULL;NULL;Y
2091;70500002048;00288;USER0009;NULL;NULL;NULL;NULL;Y
2092;70480001798;45871;USER0007;NULL;NULL;NULL;NULL;Y
2093;70480001798;45872;USER0007;NULL;NULL;NULL;NULL;Y
2094;70480001798;45873;USER0007;NULL;NULL;NULL;NULL;Y
2095;70480001798;45874;USER0007;NULL;NULL;NULL;NULL;Y
2096;70480001798;45875;USER0007;NULL;NULL;NULL;NULL;Y
2097;70480001798;90585;USER0007;NULL;NULL;NULL;NULL;Y
2098;70480001798;45876;USER0007;NULL;NULL;NULL;NULL;Y
2099;70480001798;45877;USER0007;NULL;NULL;NULL;NULL;Y
2100;70480001798;90120;USER0007;NULL;NULL;NULL;NULL;Y
2101;70500002092;00288;USER0008;NULL;NULL;NULL;NULL;Y
2102;70500002063;99961;USER0009;NULL;NULL;NULL;NULL;Y
2103;70500002063;99954;USER0009;NULL;NULL;NULL;NULL;Y
2104;70460002062;63937;USER0007;NULL;NULL;NULL;NULL;Y
2105;70460002071;65955;USER0007;NULL;NULL;NULL;NULL;Y
2106;70420002089;50979;USER0008;NULL;NULL;NULL;NULL;Y
2107;70420002090;52615;USER0009;NULL;NULL;NULL;NULL;Y
2108;70420002090;90255;USER0009;NULL;NULL;NULL;NULL;Y
2109;70420002090;90256;USER0009;NULL;NULL;NULL;NULL;Y
2110;70420002090;99979;USER0009;NULL;NULL;NULL;NULL;Y
2111;70420002090;90597;USER0009;NULL;NULL;NULL;NULL;Y
2112;70420002090;90803;USER0009;NULL;NULL;NULL;NULL;Y
2113;70420002091;93126;USER0009;NULL;NULL;NULL;NULL;Y
2114;70420002091;90815;USER0009;NULL;NULL;NULL;NULL;Y
2115;70420002091;90167;USER0009;NULL;NULL;NULL;NULL;Y
2116;70420002091;90082;USER0009;NULL;NULL;NULL;NULL;Y
2117;70420002091;90761;USER0009;NULL;NULL;NULL;NULL;Y
2118;70420002091;90615;USER0009;NULL;NULL;NULL;NULL;Y
2119;70420002091;93257;USER0009;NULL;NULL;NULL;NULL;Y
2120;70420002091;90162;USER0009;NULL;NULL;NULL;NULL;Y
2121;70420002088;52401;USER0008;NULL;NULL;NULL;NULL;Y
2122;70420002088;51488;USER0008;NULL;NULL;NULL;NULL;Y
2123;70420002088;50317;USER0008;NULL;NULL;NULL;NULL;Y
2124;70460002079;69428;USER0008;NULL;NULL;NULL;NULL;Y
2125;70460002097;02172;USER0007;NULL;NULL;NULL;NULL;Y
2126;70460002096;02171;USER0007;NULL;NULL;NULL;NULL;Y
2127;70460002103;02265;USER0008;NULL;NULL;NULL;NULL;Y
2128;70460002100;64622;USER0007;NULL;NULL;NULL;NULL;Y
2129;70460002100;66001;USER0007;NULL;NULL;NULL;NULL;Y
2130;70460002100;60083;USER0007;NULL;NULL;NULL;NULL;Y
2131;70460002100;63930;USER0007;NULL;NULL;NULL;NULL;Y
2132;70460002100;63269;USER0007;NULL;NULL;NULL;NULL;Y
2133;70460002094;02186;USER0008;NULL;NULL;NULL;NULL;Y
2134;70460002093;65975;USER0008;NULL;NULL;NULL;NULL;Y
2135;70460002084;02252;USER0008;NULL;NULL;NULL;NULL;Y
2136;70460002083;60064;USER0008;NULL;NULL;NULL;NULL;Y
2137;70460002083;52428;USER0008;NULL;NULL;NULL;NULL;Y
2138;70460002083;64999;USER0008;NULL;NULL;NULL;NULL;Y
2139;70460002083;50055;USER0008;NULL;NULL;NULL;NULL;Y
2140;70460002086;80001;USER0007;NULL;NULL;NULL;NULL;Y
2141;70460002085;60576;USER0009;NULL;NULL;NULL;NULL;Y
2142;70460002085;63525;USER0009;NULL;NULL;NULL;NULL;Y
2143;70460002085;62416;USER0009;NULL;NULL;NULL;NULL;Y
2144;70460002043;02244;USER0008;NULL;NULL;NULL;NULL;Y
2145;70460002042;63765;USER0008;NULL;NULL;NULL;NULL;Y
2146;70460002042;60064;USER0008;NULL;NULL;NULL;NULL;Y
2147;70460002042;62822;USER0008;NULL;NULL;NULL;NULL;Y
2148;70460002070;90009;USER0009;NULL;NULL;NULL;NULL;Y
2149;205563;64252;USER0007;NULL;NULL;NULL;NULL;Y
2150;205767;65714;USER0007;NULL;NULL;NULL;NULL;Y
2151;70460002072;66122;USER0007;NULL;NULL;NULL;NULL;Y
2152;70460002072;66123;USER0007;NULL;NULL;NULL;NULL;Y
2153;70460002072;66124;USER0007;NULL;NULL;NULL;NULL;Y
2154;70460002078;60541;USER0008;NULL;NULL;NULL;NULL;Y
2155;70420002113;61590;USER0007;NULL;NULL;NULL;NULL;Y
2156;70420002113;65911;USER0007;NULL;NULL;NULL;NULL;Y
2157;70420002113;61271;USER0007;NULL;NULL;NULL;NULL;Y
2158;70420002113;61337;USER0007;NULL;NULL;NULL;NULL;Y
2159;70420002104;60103;USER0009;NULL;NULL;NULL;NULL;Y
2160;70420002104;60733;USER0009;NULL;NULL;NULL;NULL;Y
2161;70420002104;65911;USER0009;NULL;NULL;NULL;NULL;Y
2162;70320002099;60662;USER0007;NULL;NULL;NULL;NULL;Y
2163;70460002073;62828;USER0008;NULL;NULL;NULL;NULL;Y
2164;70460002073;60064;USER0008;NULL;NULL;NULL;NULL;Y
2165;70460002073;69429;USER0008;NULL;NULL;NULL;NULL;Y
2166;70460002073;52428;USER0008;NULL;NULL;NULL;NULL;Y
2167;70460002073;60733;USER0008;NULL;NULL;NULL;NULL;Y
2168;70460002073;60213;USER0008;NULL;NULL;NULL;NULL;Y
2169;70460002073;60089;USER0008;NULL;NULL;NULL;NULL;Y
2170;70460002073;64385;USER0008;NULL;NULL;NULL;NULL;Y
2171;70460002073;65009;USER0008;NULL;NULL;NULL;NULL;Y
2172;70460002073;50015;USER0008;NULL;NULL;NULL;NULL;Y
2173;70460002073;60545;USER0008;NULL;NULL;NULL;NULL;Y
2174;70460002073;60847;USER0008;NULL;NULL;NULL;NULL;Y
2175;70460002073;61415;USER0008;NULL;NULL;NULL;NULL;Y
2176;70460002073;61837;USER0008;NULL;NULL;NULL;NULL;Y
2177;70460002073;62476;USER0008;NULL;NULL;NULL;NULL;Y
2178;70460002076;02250;USER0008;NULL;NULL;NULL;NULL;Y
2179;70460002050;61821;USER0008;NULL;NULL;NULL;NULL;Y
2180;70460002050;62495;USER0008;NULL;NULL;NULL;NULL;Y
2181;70460002055;60103;USER0009;NULL;NULL;NULL;NULL;Y
2182;70460002039;64405;USER0007;NULL;NULL;NULL;NULL;Y
2183;70460002039;66084;USER0007;NULL;NULL;NULL;NULL;Y
2184;70460002039;66085;USER0007;NULL;NULL;NULL;NULL;Y
2185;70460002039;66086;USER0007;NULL;NULL;NULL;NULL;Y
2186;70460002039;66087;USER0007;NULL;NULL;NULL;NULL;Y
2187;70460002051;69983;USER0008;NULL;NULL;NULL;NULL;Y
2188;70460002051;60894;USER0008;NULL;NULL;NULL;NULL;Y
2189;70460002051;62963;USER0008;NULL;NULL;NULL;NULL;Y
2190;70460002051;62578;USER0008;NULL;NULL;NULL;NULL;Y
2192;70460002051;63247;USER0008;NULL;NULL;NULL;NULL;Y
2193;70460002054;65732;USER0009;NULL;NULL;NULL;NULL;Y
2194;70460002054;65733;USER0009;NULL;NULL;NULL;NULL;Y
2195;70460002054;65737;USER0009;NULL;NULL;NULL;NULL;Y
2196;70460002054;65738;USER0009;NULL;NULL;NULL;NULL;Y
2197;70460002054;65734;USER0009;NULL;NULL;NULL;NULL;Y
2201;70460002064;60096;USER0007;NULL;NULL;NULL;NULL;Y
2202;70460002066;16942;USER0008;NULL;NULL;NULL;NULL;Y
2203;70460002066;65951;USER0008;NULL;NULL;NULL;NULL;Y
2204;70460002065;62188;USER0007;NULL;NULL;NULL;NULL;Y
2205;70460002065;65346;USER0007;NULL;NULL;NULL;NULL;Y
2206;70460002065;64326;USER0007;NULL;NULL;NULL;NULL;Y
2207;70460002061;65950;USER0008;NULL;NULL;NULL;NULL;Y
2208;70460002037;62954;USER0007;NULL;NULL;NULL;NULL;Y
2209;70460002037;60120;USER0007;NULL;NULL;NULL;NULL;Y
2210;70460002037;65368;USER0007;NULL;NULL;NULL;NULL;Y
2211;70460002058;69893;USER0007;NULL;NULL;NULL;NULL;Y
2212;70320002080;50071;USER0007;NULL;NULL;NULL;NULL;Y
2213;70460002041;66457;USER0007;NULL;NULL;NULL;NULL;Y
2214;70460002109;66136;USER0007;NULL;NULL;NULL;NULL;Y
2215;70460002109;66137;USER0007;NULL;NULL;NULL;NULL;Y
2216;70460002109;66138;USER0007;NULL;NULL;NULL;NULL;Y
2217;70460002109;66139;USER0007;NULL;NULL;NULL;NULL;Y
2218;70460002109;66140;USER0007;NULL;NULL;NULL;NULL;Y
2219;70460002109;66141;USER0007;NULL;NULL;NULL;NULL;Y
2220;70460002109;66144;USER0007;NULL;NULL;NULL;NULL;Y
2221;70460002109;66145;USER0007;NULL;NULL;NULL;NULL;Y
2222;70460002109;66163;USER0007;NULL;NULL;NULL;NULL;Y
2223;70460002108;66125;USER0007;NULL;NULL;NULL;NULL;Y
2224;70460002108;66126;USER0007;NULL;NULL;NULL;NULL;Y
2225;70460002108;66127;USER0007;NULL;NULL;NULL;NULL;Y
2226;70460002108;66128;USER0007;NULL;NULL;NULL;NULL;Y
2227;70460002108;66129;USER0007;NULL;NULL;NULL;NULL;Y
2228;70460002108;66130;USER0007;NULL;NULL;NULL;NULL;Y
2229;70460002108;66131;USER0007;NULL;NULL;NULL;NULL;Y
2230;70460002108;66132;USER0007;NULL;NULL;NULL;NULL;Y
2231;70460002108;66133;USER0007;NULL;NULL;NULL;NULL;Y
2232;70460002108;66134;USER0007;NULL;NULL;NULL;NULL;Y
2233;70460002108;66135;USER0007;NULL;NULL;NULL;NULL;Y
2234;70460002106;66154;USER0007;NULL;NULL;NULL;NULL;Y
2235;70460002106;66155;USER0007;NULL;NULL;NULL;NULL;Y
2236;70460002106;66156;USER0007;NULL;NULL;NULL;NULL;Y
2237;70460002106;66157;USER0007;NULL;NULL;NULL;NULL;Y
2238;70460002106;66158;USER0007;NULL;NULL;NULL;NULL;Y
2239;70460002106;66159;USER0007;NULL;NULL;NULL;NULL;Y
2240;70460002106;66160;USER0007;NULL;NULL;NULL;NULL;Y
2241;70460002106;66161;USER0007;NULL;NULL;NULL;NULL;Y
2242;70460002106;66162;USER0007;NULL;NULL;NULL;NULL;Y
2243;70460002105;60682;USER0007;NULL;NULL;NULL;NULL;Y
2244;70460002105;66147;USER0007;NULL;NULL;NULL;NULL;Y
2245;70460002105;66148;USER0007;NULL;NULL;NULL;NULL;Y
2246;70460002105;66149;USER0007;NULL;NULL;NULL;NULL;Y
2247;70460002105;66150;USER0007;NULL;NULL;NULL;NULL;Y
2248;70460002105;60677;USER0007;NULL;NULL;NULL;NULL;Y
2249;70460002105;66107;USER0007;NULL;NULL;NULL;NULL;Y
2250;70460002105;66151;USER0007;NULL;NULL;NULL;NULL;Y
2251;70460002105;66152;USER0007;NULL;NULL;NULL;NULL;Y
2252;70460002105;66153;USER0007;NULL;NULL;NULL;NULL;Y
2253;70440002115;50654;USER0009;NULL;NULL;NULL;NULL;Y
2254;70440002115;50650;USER0009;NULL;NULL;NULL;NULL;Y
2255;70440002115;90322;USER0009;NULL;NULL;NULL;NULL;Y
2256;70440002115;90319;USER0009;NULL;NULL;NULL;NULL;Y
2257;70440002115;50652;USER0009;NULL;NULL;NULL;NULL;Y
2258;70460002114;66164;USER0009;NULL;NULL;NULL;NULL;Y
2259;70560001983;90901;USER0009;NULL;NULL;NULL;NULL;Y
2260;70560001983;90902;USER0009;NULL;NULL;NULL;NULL;Y
2261;70560001983;90904;USER0009;NULL;NULL;NULL;NULL;Y
2262;70460002087;80001;USER0007;NULL;NULL;NULL;NULL;Y
2263;70420002118;10007;USER0009;NULL;NULL;NULL;NULL;Y
2264;70460002116;61239;USER0007;NULL;NULL;NULL;NULL;Y
2265;70460002117;66165;USER0007;NULL;NULL;NULL;NULL;Y
2266;70460002107;62405;USER0009;NULL;NULL;NULL;NULL;Y
2267;70460002107;62411;USER0009;NULL;NULL;NULL;NULL;Y
2268;70460002107;62412;USER0009;NULL;NULL;NULL;NULL;Y
2269;205513;02084;USER0007;NULL;NULL;NULL;NULL;Y
2270;70520002132;90152;USER0009;NULL;NULL;NULL;NULL;Y
2271;70460002120;69787;USER0009;NULL;NULL;NULL;NULL;Y
2272;70460002120;61428;USER0009;NULL;NULL;NULL;NULL;Y
2273;70460002111;02164;USER0007;NULL;NULL;NULL;NULL;Y
2274;70460002119;66167;USER0007;NULL;NULL;NULL;NULL;Y
2275;70480002081;90366;USER0009;NULL;NULL;NULL;NULL;Y
2276;70460002128;68127;USER0007;NULL;NULL;NULL;NULL;Y
2277;70460002129;60216;USER0007;NULL;NULL;NULL;NULL;Y
2278;70460002130;62522;USER0007;NULL;NULL;NULL;NULL;Y
2279;70460002127;02270;USER0008;NULL;NULL;NULL;NULL;Y
2280;70460002126;64246;USER0008;NULL;NULL;NULL;NULL;Y
2281;70460002126;63488;USER0008;NULL;NULL;NULL;NULL;Y
2282;70460002126;63489;USER0008;NULL;NULL;NULL;NULL;Y
2283;70460002126;62534;USER0008;NULL;NULL;NULL;NULL;Y
2284;70440002098;50999;USER0008;NULL;NULL;NULL;NULL;Y
2285;70440002095;50170;USER0009;NULL;NULL;NULL;NULL;Y
2286;70480002137;89529;USER0009;NULL;NULL;NULL;NULL;Y
2287;70480002137;65140;USER0009;NULL;NULL;NULL;NULL;Y
2288;70360002144;90089;USER0009;NULL;NULL;NULL;NULL;Y
2289;70460002051;62576;USER0008;NULL;NULL;NULL;NULL;Y
2290;70420002101;40244;USER0008;NULL;NULL;NULL;NULL;Y
2291;70420002101;40090;USER0008;NULL;NULL;NULL;NULL;Y
2292;70420002102;41190;USER0008;NULL;NULL;NULL;NULL;Y
2293;204660;01950;USER0007;NULL;NULL;NULL;NULL;Y
2294;205731;65024;USER0007;NULL;NULL;NULL;NULL;Y
2295;205731;65012;USER0007;NULL;NULL;NULL;NULL;Y
2296;205732;60545;USER0007;NULL;NULL;NULL;NULL;Y
2297;205734;65695;USER0007;NULL;NULL;NULL;NULL;Y
2298;205734;65699;USER0007;NULL;NULL;NULL;NULL;Y
2299;205736;65603;USER0007;NULL;NULL;NULL;NULL;Y
2300;205735;65379;USER0007;NULL;NULL;NULL;NULL;Y
2301;205731;60733;USER0007;NULL;NULL;NULL;NULL;Y
2302;205732;50015;USER0007;NULL;NULL;NULL;NULL;Y
2303;205734;63686;USER0007;NULL;NULL;NULL;NULL;Y
2304;205734;61483;USER0007;NULL;NULL;NULL;NULL;Y
2305;205733;52428;USER0007;NULL;NULL;NULL;NULL;Y
2306;205734;61696;USER0007;NULL;NULL;NULL;NULL;Y
2307;205731;60213;USER0007;NULL;NULL;NULL;NULL;Y
2308;205733;60602;USER0007;NULL;NULL;NULL;NULL;Y
2309;205734;62822;USER0007;NULL;NULL;NULL;NULL;Y
2310;205734;60847;USER0007;NULL;NULL;NULL;NULL;Y
2311;205733;60203;USER0007;NULL;NULL;NULL;NULL;Y
2312;205733;61415;USER0007;NULL;NULL;NULL;NULL;Y
2313;205734;64152;USER0007;NULL;NULL;NULL;NULL;Y
2314;205731;60089;USER0007;NULL;NULL;NULL;NULL;Y
2315;205733;69723;USER0007;NULL;NULL;NULL;NULL;Y
2316;205733;63044;USER0007;NULL;NULL;NULL;NULL;Y
2317;205733;60064;USER0007;NULL;NULL;NULL;NULL;Y
2318;205731;65705;USER0007;NULL;NULL;NULL;NULL;Y
2319;205733;60714;USER0007;NULL;NULL;NULL;NULL;Y
2320;70480002167;90279;USER0009;NULL;NULL;NULL;NULL;Y
2321;70460002171;61497;USER0008;NULL;NULL;NULL;NULL;Y
2322;70460002173;02420;USER0008;NULL;NULL;NULL;NULL;Y
2323;70460002176;63353;USER0007;NULL;NULL;NULL;NULL;Y
2324;70460002170;01303;USER0007;NULL;NULL;NULL;NULL;Y
2325;70460002169;66153;USER0007;NULL;NULL;NULL;NULL;Y
2326;70460002169;66152;USER0007;NULL;NULL;NULL;NULL;Y
2327;70460002169;66154;USER0007;NULL;NULL;NULL;NULL;Y
2328;70460002169;66155;USER0007;NULL;NULL;NULL;NULL;Y
2329;70460002169;66156;USER0007;NULL;NULL;NULL;NULL;Y
2330;70460002169;66157;USER0007;NULL;NULL;NULL;NULL;Y
2331;70460002169;61024;USER0007;NULL;NULL;NULL;NULL;Y
2332;70460002169;60682;USER0007;NULL;NULL;NULL;NULL;Y
2333;70460002169;66151;USER0007;NULL;NULL;NULL;NULL;Y
2334;70460002169;66107;USER0007;NULL;NULL;NULL;NULL;Y
2335;70460002169;66171;USER0007;NULL;NULL;NULL;NULL;Y
2336;70460002153;66169;USER0007;NULL;NULL;NULL;NULL;Y
2337;70460002145;65976;USER0007;NULL;NULL;NULL;NULL;Y
2338;70460002146;60689;USER0007;NULL;NULL;NULL;NULL;Y
2339;70460002149;60482;USER0007;NULL;NULL;NULL;NULL;Y
2340;70460002149;60069;USER0007;NULL;NULL;NULL;NULL;Y
2341;70460002149;62190;USER0007;NULL;NULL;NULL;NULL;Y
2342;70460002149;63269;USER0007;NULL;NULL;NULL;NULL;Y
2343;70460002155;50125;USER0009;NULL;NULL;NULL;NULL;Y
2344;70460002156;60076;USER0007;NULL;NULL;NULL;NULL;Y
2345;70460002156;66170;USER0007;NULL;NULL;NULL;NULL;Y
2346;70460002142;01833;USER0007;NULL;NULL;NULL;NULL;Y
2347;70460002168;63017;USER0007;NULL;NULL;NULL;NULL;Y
2348;70460002148;66009;USER0007;NULL;NULL;NULL;NULL;Y
2349;70460002166;62676;USER0008;NULL;NULL;NULL;NULL;Y
2350;70460002151;60482;USER0007;NULL;NULL;NULL;NULL;Y
2351;70460002151;66168;USER0007;NULL;NULL;NULL;NULL;Y
2352;70460002151;64614;USER0007;NULL;NULL;NULL;NULL;Y
2353;70460002151;62674;USER0007;NULL;NULL;NULL;NULL;Y
2354;70460002150;02391;USER0008;NULL;NULL;NULL;NULL;Y
2355;70460002143;69600;USER0008;NULL;NULL;NULL;NULL;Y
2356;70460002165;02266;USER0008;NULL;NULL;NULL;NULL;Y
2357;70460002159;62646;USER0008;NULL;NULL;NULL;NULL;Y
2358;70460002159;69604;USER0008;NULL;NULL;NULL;NULL;Y
2359;70460002159;69603;USER0008;NULL;NULL;NULL;NULL;Y
2360;70460002159;64790;USER0008;NULL;NULL;NULL;NULL;Y
2361;70460002159;60541;USER0008;NULL;NULL;NULL;NULL;Y
2362;70460002159;61843;USER0008;NULL;NULL;NULL;NULL;Y
2363;70460002159;60733;USER0008;NULL;NULL;NULL;NULL;Y
2364;70460002159;60213;USER0008;NULL;NULL;NULL;NULL;Y
2365;70460002159;60089;USER0008;NULL;NULL;NULL;NULL;Y
2366;70460002159;65011;USER0008;NULL;NULL;NULL;NULL;Y
2367;70460002159;50818;USER0008;NULL;NULL;NULL;NULL;Y
2368;70460002159;50015;USER0008;NULL;NULL;NULL;NULL;Y
2369;70460002159;60545;USER0008;NULL;NULL;NULL;NULL;Y
2370;70460002159;65382;USER0008;NULL;NULL;NULL;NULL;Y
2371;70440002141;52001;USER0008;NULL;NULL;NULL;NULL;Y
2372;70440002141;52022;USER0008;NULL;NULL;NULL;NULL;Y
2373;70440002141;63295;USER0008;NULL;NULL;NULL;NULL;Y
2374;70440002141;70094;USER0008;NULL;NULL;NULL;NULL;Y
2375;70440002141;50928;USER0008;NULL;NULL;NULL;NULL;Y
2376;70440002141;50135;USER0008;NULL;NULL;NULL;NULL;Y
2377;70440002141;50317;USER0008;NULL;NULL;NULL;NULL;Y
2378;70440002141;99956;USER0008;NULL;NULL;NULL;NULL;Y
2379;70440002141;52401;USER0008;NULL;NULL;NULL;NULL;Y
2380;70320002138;90163;USER0009;NULL;NULL;NULL;NULL;Y
2381;70420002139;30200;USER0008;NULL;NULL;NULL;NULL;Y
2382;70420002140;40246;USER0008;NULL;NULL;NULL;NULL;Y
2383;70420002174;10007;USER0009;NULL;NULL;NULL;NULL;Y
2384;70420002133;20030;USER0009;NULL;NULL;NULL;NULL;Y
2385;70420002197;51458;USER0008;NULL;NULL;NULL;NULL;Y
2386;70420002197;50943;USER0008;NULL;NULL;NULL;NULL;Y
2387;70420002197;50291;USER0008;NULL;NULL;NULL;NULL;Y
2388;70460002189;65741;USER0009;NULL;NULL;NULL;NULL;Y
2389;70460002191;65978;USER0008;NULL;NULL;NULL;NULL;Y
2390;70460002191;65979;USER0008;NULL;NULL;NULL;NULL;Y
2391;70460002193;65951;USER0008;NULL;NULL;NULL;NULL;Y
2392;70460002187;60370;USER0008;NULL;NULL;NULL;NULL;Y
2393;70460002187;66176;USER0008;NULL;NULL;NULL;NULL;Y
2394;70460002181;69981;USER0009;NULL;NULL;NULL;NULL;Y
2395;70460002194;65980;USER0008;NULL;NULL;NULL;NULL;Y
2396;70460002194;65782;USER0008;NULL;NULL;NULL;NULL;Y
2397;70460002182;66172;USER0007;NULL;NULL;NULL;NULL;Y
2398;70460002182;66173;USER0007;NULL;NULL;NULL;NULL;Y
2399;70460002178;63227;USER0007;NULL;NULL;NULL;NULL;Y
2400;70460002177;02184;USER0007;NULL;NULL;NULL;NULL;Y
2401;70460002172;60257;USER0009;NULL;NULL;NULL;NULL;Y
2402;70460002172;60433;USER0009;NULL;NULL;NULL;NULL;Y
2403;70460002172;66088;USER0009;NULL;NULL;NULL;NULL;Y
2404;70460002175;02425;USER0008;NULL;NULL;NULL;NULL;Y
2405;70460002136;69595;USER0009;NULL;NULL;NULL;NULL;Y
2406;70460002136;69597;USER0009;NULL;NULL;NULL;NULL;Y
2407;70460002136;69598;USER0005;NULL;NULL;NULL;NULL;Y
2408;70460002136;69599;USER0005;NULL;NULL;NULL;NULL;Y
2409;70460002135;66225;USER0009;NULL;NULL;NULL;NULL;Y
2410;70460002135;66226;USER0009;NULL;NULL;NULL;NULL;Y
2411;70420002180;62798;USER0007;NULL;NULL;NULL;NULL;Y
2412;70420002180;67282;USER0007;NULL;NULL;NULL;NULL;Y
2413;70420002180;67281;USER0007;NULL;NULL;NULL;NULL;Y
2414;70420002201;30071;USER0008;NULL;NULL;NULL;NULL;Y
2415;70420002198;30076;USER0008;NULL;NULL;NULL;NULL;Y
2416;70420002183;40027;USER0008;NULL;NULL;NULL;NULL;Y
2417;70500002209;00288;USER0008;NULL;NULL;NULL;NULL;Y
2418;205680;61865;USER0007;NULL;NULL;NULL;NULL;Y
2419;205680;65796;USER0007;NULL;NULL;NULL;NULL;Y
2420;205680;65797;USER0007;NULL;NULL;NULL;NULL;Y
2421;205739;60462;USER0007;NULL;NULL;NULL;NULL;Y
2422;205739;60752;USER0007;NULL;NULL;NULL;NULL;Y
2423;205739;61467;USER0007;NULL;NULL;NULL;NULL;Y
2424;205701;68198;USER0007;NULL;NULL;NULL;NULL;Y
2425;70460002226;80001;USER0007;NULL;NULL;NULL;NULL;Y
2426;70420002214;60089;USER0008;NULL;NULL;NULL;NULL;Y
2427;70420002218;69753;USER0008;NULL;NULL;NULL;NULL;Y
2428;70420002207;60439;USER0009;NULL;NULL;NULL;NULL;Y
2429;70420002207;60440;USER0009;NULL;NULL;NULL;NULL;Y
2430;70420002207;62404;USER0009;NULL;NULL;NULL;NULL;Y
2431;70460002221;69973;USER0009;NULL;NULL;NULL;NULL;Y
2432;70460002217;64538;USER0009;NULL;NULL;NULL;NULL;Y
2433;70460002217;66002;USER0009;NULL;NULL;NULL;NULL;Y
2434;70460002217;61998;USER0009;NULL;NULL;NULL;NULL;Y
2435;70460002217;66006;USER0009;NULL;NULL;NULL;NULL;Y
2436;70460002216;50013;USER0008;NULL;NULL;NULL;NULL;Y
2437;70460002216;51222;USER0008;NULL;NULL;NULL;NULL;Y
2438;70460002216;51223;USER0008;NULL;NULL;NULL;NULL;Y
2439;70460002216;50015;USER0005;NULL;NULL;NULL;NULL;Y
2440;70460002212;01303;USER0007;NULL;NULL;NULL;NULL;Y
2441;70460002211;65998;USER0007;NULL;NULL;NULL;NULL;Y
2442;70460002210;65981;USER0007;NULL;NULL;NULL;NULL;Y
2443;70460002210;65982;USER0007;NULL;NULL;NULL;NULL;Y
2444;70460002210;65983;USER0007;NULL;NULL;NULL;NULL;Y
2445;70460002210;65984;USER0007;NULL;NULL;NULL;NULL;Y
2446;70460002210;65991;USER0007;NULL;NULL;NULL;NULL;Y
2447;70460002208;66179;USER0007;NULL;NULL;NULL;NULL;Y
2448;70460002208;64347;USER0007;NULL;NULL;NULL;NULL;Y
2449;70460002208;66180;USER0007;NULL;NULL;NULL;NULL;Y
2450;70460002208;69914;USER0007;NULL;NULL;NULL;NULL;Y
2451;70460002208;69912;USER0007;NULL;NULL;NULL;NULL;Y
2452;70460002208;66181;USER0007;NULL;NULL;NULL;NULL;Y
2453;70460002208;63269;USER0007;NULL;NULL;NULL;NULL;Y
2454;70460002204;63064;USER0008;NULL;NULL;NULL;NULL;Y
2455;70460002196;61681;USER0007;NULL;NULL;NULL;NULL;Y
2456;70460002195;02046;USER0007;NULL;NULL;NULL;NULL;Y
2457;70460002195;02045;USER0007;NULL;NULL;NULL;NULL;Y
2458;70460002195;02027;USER0007;NULL;NULL;NULL;NULL;Y
2459;70460002195;01128;USER0007;NULL;NULL;NULL;NULL;Y
2460;70460002192;66177;USER0007;NULL;NULL;NULL;NULL;Y
2461;70460002192;66178;USER0007;NULL;NULL;NULL;NULL;Y
2462;70460002190;64614;USER0007;NULL;NULL;NULL;NULL;Y
2463;70460002190;62674;USER0007;NULL;NULL;NULL;NULL;Y
2464;70460002190;62588;USER0007;NULL;NULL;NULL;NULL;Y
2465;70460002188;63186;USER0007;NULL;NULL;NULL;NULL;Y
2466;70460002188;61372;USER0007;NULL;NULL;NULL;NULL;Y
2467;70460002188;66091;USER0007;NULL;NULL;NULL;NULL;Y
2468;70460002188;63368;USER0007;NULL;NULL;NULL;NULL;Y
2469;70460002188;62094;USER0007;NULL;NULL;NULL;NULL;Y
2470;70460002188;63269;USER0007;NULL;NULL;NULL;NULL;Y
2471;70420002220;51457;USER0008;NULL;NULL;NULL;NULL;Y
2472;70320002205;60373;USER0008;NULL;NULL;NULL;NULL;Y
2473;70460002206;69216;USER0008;NULL;NULL;NULL;NULL;Y
2474;70440002202;69944;USER0008;NULL;NULL;NULL;NULL;Y
2475;70440002202;69943;USER0008;NULL;NULL;NULL;NULL;Y
2476;70440002202;64555;USER0008;NULL;NULL;NULL;NULL;Y
2477;70440002203;69942;USER0008;NULL;NULL;NULL;NULL;Y
2478;70440002185;51223;USER0008;NULL;NULL;NULL;NULL;Y
2479;70440002185;50013;USER0008;NULL;NULL;NULL;NULL;Y
2480;70440002185;50055;USER0008;NULL;NULL;NULL;NULL;Y
2481;70460002223;02187;USER0008;NULL;NULL;NULL;NULL;Y
2482;70460002223;02188;USER0008;NULL;NULL;NULL;NULL;Y
2483;70460002222;66000;USER0008;NULL;NULL;NULL;NULL;Y
2484;70460002222;66200;USER0008;NULL;NULL;NULL;NULL;Y
2485;70460002222;662001;USER0008;NULL;NULL;NULL;NULL;Y
2486;70500002231;00288;USER0009;NULL;NULL;NULL;NULL;Y
2487;70460002225;662022;USER0007;NULL;NULL;NULL;NULL;Y
2488;70460002224;02185;USER0007;NULL;NULL;NULL;NULL;Y
2489;70500002236;91956;USER0008;NULL;NULL;NULL;NULL;Y
2490;70460002131;60627;USER0007;NULL;NULL;NULL;NULL;Y
2491;70460002131;65974;USER0007;NULL;NULL;NULL;NULL;Y
